date,region,resource_type,usage_cpu,usage_storage,users_active,service,economic_index,cloud_market_demand,holiday,cpu_total,storage_allocated,cpu_utilization,storage_efficiency,day_of_week,day_of_month,month,quarter,week_of_year,usage_cpu_lag1,usage_cpu_lag7,usage_cpu_lag30,usage_storage_lag1,usage_storage_lag7,usage_storage_lag30,users_active_lag1,users_active_lag7,users_active_lag30,usage_cpu_rolling_mean_7,usage_cpu_rolling_std_7,usage_storage_rolling_mean_7,usage_storage_rolling_std_7,users_active_rolling_mean_7,users_active_rolling_std_7
2023-01-16,West US,Storage,61,944,432,Storage,93.98,1.19,0,100,2000,0.61,0.4801627670396745,0,16,1,1,3,56.0,93.0,61.0,1015.0,960.0,1909.0,420.0,477.0,312.0,73.0,14.583095236151562,1082.857142857143,315.1462245643155,337.2857142857143,95.0223031463566
2023-01-16,West US,VM,68,676,299,VM,93.98,1.19,0,100,2000,0.68,0.3403826787512588,0,16,1,1,3,94.0,99.0,98.0,1543.0,1986.0,941.0,472.0,287.0,251.0,71.28571428571429,15.818915741544856,1137.142857142857,435.75965415636693,365.2857142857143,79.30681829812256
2023-01-16,East US,Container,97,1228,386,Container,93.98,1.19,0,100,2000,0.97,0.6155388471177945,0,16,1,1,3,87.0,78.0,81.0,1441.0,712.0,1995.0,459.0,482.0,432.0,78.14285714285714,15.920935603041373,1223.5714285714287,436.72144331097235,396.14285714285717,54.36735715307032
2023-01-16,East US,Storage,66,561,283,Storage,93.98,1.19,0,100,2000,0.66,0.2816265060240964,0,16,1,1,3,75.0,62.0,93.0,1992.0,1989.0,1163.0,401.0,457.0,359.0,76.14285714285714,6.568322247184366,1293.4285714285713,487.39472611797845,312.14285714285717,91.86117890859114
2023-01-16,East US,VM,84,1372,485,VM,93.98,1.19,0,100,2000,0.84,0.6887550200803213,0,16,1,1,3,69.0,74.0,86.0,1035.0,1033.0,1748.0,426.0,484.0,433.0,74.71428571428571,13.67131163805294,1043.857142857143,294.7441990220382,409.42857142857144,65.70351878668603
2023-01-16,North Europe,Storage,68,1890,343,Storage,93.98,1.19,0,100,2000,0.68,0.9623217922606925,0,16,1,1,3,83.0,68.0,77.0,1093.0,522.0,1354.0,358.0,229.0,423.0,77.0,11.775681155103827,1317.857142857143,461.85691455667285,323.0,86.9482604771366
2023-01-16,Southeast Asia,VM,70,1674,343,VM,93.98,1.19,0,100,2000,0.7,0.84375,0,16,1,1,3,71.0,86.0,51.0,1163.0,1634.0,1576.0,308.0,335.0,371.0,74.85714285714286,14.73576795226011,1386.0,366.2662965657637,303.7142857142857,58.36298566076022
2023-01-16,Southeast Asia,Storage,88,608,380,Storage,93.98,1.19,0,100,2000,0.88,0.31195484864032835,0,16,1,1,3,61.0,91.0,75.0,1041.0,1709.0,1939.0,316.0,343.0,446.0,80.57142857142857,12.407754871546292,1137.0,583.8595721575523,359.42857142857144,85.32459032591781
2023-01-16,Southeast Asia,Container,91,1709,422,Container,93.98,1.19,0,100,2000,0.91,0.8592257415786827,0,16,1,1,3,80.0,57.0,53.0,1367.0,628.0,1962.0,391.0,460.0,402.0,79.57142857142857,17.577041302573683,1427.142857142857,563.7822950310485,376.42857142857144,70.01156367071836
2023-01-16,North Europe,VM,56,1217,422,VM,93.98,1.19,0,100,2000,0.56,0.6103309929789368,0,16,1,1,3,53.0,82.0,98.0,1265.0,1195.0,501.0,223.0,202.0,329.0,79.71428571428571,17.960273621841846,1339.4285714285713,369.9120873680023,357.42857142857144,83.99773239569656
2023-02-16,North Europe,Storage,96,1368,283,Storage,92.98,0.97,0,100,2000,0.96,0.6965376782077393,3,16,2,1,7,68.0,92.0,95.0,1890.0,1791.0,629.0,343.0,264.0,392.0,77.57142857142857,12.68670094833096,1257.4285714285713,414.92162197329833,325.7142857142857,85.07587649801062
2023-02-16,Southeast Asia,Container,61,1794,407,Container,92.98,0.97,0,100,2000,0.61,0.9019607843137255,3,16,2,1,7,91.0,99.0,98.0,1709.0,534.0,686.0,422.0,414.0,494.0,74.14285714285714,16.405573965663528,1607.142857142857,411.74078762065375,375.42857142857144,69.43307843493895
2023-02-16,Southeast Asia,Storage,98,1292,479,Storage,92.98,0.97,0,100,2000,0.98,0.6629040533606978,3,16,2,1,7,88.0,80.0,89.0,608.0,1825.0,510.0,380.0,452.0,363.0,83.14285714285714,14.028881773310498,1060.857142857143,509.157614290974,363.2857142857143,90.65082144454853
2023-02-16,Southeast Asia,VM,87,1685,362,VM,92.98,0.97,0,100,2000,0.87,0.8492943548387096,3,16,2,1,7,70.0,93.0,78.0,1674.0,784.0,648.0,343.0,211.0,466.0,74.0,13.638181696985816,1514.7142857142858,263.2905329895179,325.2857142857143,44.68674033653357
2023-02-16,North Europe,Container,55,1976,456,Container,92.98,0.97,0,100,2000,0.55,1.0,3,16,2,1,7,54.0,82.0,85.0,1622.0,1691.0,1894.0,224.0,242.0,481.0,67.28571428571429,11.982129550769708,1662.4285714285713,281.9301669697991,313.42857142857144,97.09421050858657
2023-02-16,North Europe,VM,77,1488,220,VM,92.98,0.97,0,100,2000,0.77,0.7462387161484454,3,16,2,1,7,56.0,82.0,66.0,1217.0,1456.0,1421.0,422.0,378.0,389.0,79.0,17.953644012660295,1344.0,371.78578061387293,334.85714285714283,97.66512269216788
2023-02-16,West US,Storage,63,1607,221,Storage,92.98,0.97,0,100,2000,0.63,0.8173957273652085,3,16,2,1,7,61.0,76.0,89.0,944.0,1351.0,1109.0,432.0,351.0,467.0,71.14285714285714,14.960264830861894,1119.4285714285713,362.7133198284171,318.7142857142857,104.15967595590003
2023-02-16,West US,VM,81,1653,374,VM,92.98,0.97,0,100,2000,0.81,0.8323262839879154,3,16,2,1,7,68.0,51.0,80.0,676.0,996.0,1145.0,299.0,359.0,418.0,75.57142857142857,13.264704329625339,1231.0,469.72367763753783,367.42857142857144,79.31132147610273
2023-02-16,East US,Container,78,656,274,Container,92.98,0.97,0,100,2000,0.78,0.3288220551378446,3,16,2,1,7,97.0,65.0,72.0,1228.0,1291.0,841.0,386.0,446.0,226.0,80.0,14.85485330343813,1132.857142857143,483.7941809528192,371.57142857142856,65.75423216507843
2023-02-16,East US,Storage,62,538,470,Storage,92.98,0.97,0,100,2000,0.62,0.2700803212851406,3,16,2,1,7,66.0,81.0,86.0,561.0,1268.0,1676.0,283.0,203.0,275.0,73.42857142857143,7.997023255710889,1189.142857142857,565.5703400319096,350.2857142857143,94.38699466507425
2023-02-16,East US,VM,78,1015,298,VM,92.98,0.97,0,100,2000,0.78,0.5095381526104418,3,16,2,1,7,84.0,80.0,87.0,1372.0,1261.0,533.0,485.0,346.0,216.0,74.42857142857143,13.562904591287987,1008.7142857142857,278.77153984682764,402.57142857142856,75.23930077394661
2023-02-16,West US,Container,60,1348,435,Container,92.98,0.97,0,100,2000,0.6,0.6787512588116817,3,16,2,1,7,68.0,61.0,94.0,575.0,1189.0,1320.0,464.0,362.0,372.0,67.71428571428571,9.945087325145073,1118.4285714285713,427.63140559086537,385.42857142857144,99.74443533828028
2023-03-16,West US,VM,98,1262,450,VM,105.22,1.03,0,100,2000,0.98,0.6354481369587109,3,16,3,1,11,81.0,88.0,63.0,1653.0,581.0,1332.0,374.0,457.0,309.0,77.0,15.220600075774504,1328.2857142857142,373.2852860238465,366.42857142857144,78.02746769110038
2023-03-16,East US,VM,68,931,372,VM,105.22,1.03,0,100,2000,0.68,0.46736947791164657,3,16,3,1,11,78.0,94.0,69.0,1015.0,1325.0,765.0,298.0,448.0,224.0,70.71428571428571,10.531132982958749,952.4285714285714,241.56010787024758,391.7142857142857,73.04271418312791
2023-03-16,East US,Storage,85,1873,382,Storage,105.22,1.03,0,100,2000,0.85,0.9402610441767069,3,16,3,1,11,62.0,80.0,51.0,538.0,1034.0,1292.0,470.0,359.0,452.0,74.14285714285714,8.858678822273125,1309.0,614.0371867132045,353.57142857142856,95.13824527646969
2023-03-16,East US,Container,98,1706,345,Container,105.22,1.03,0,100,2000,0.98,0.8551378446115289,3,16,3,1,11,78.0,92.0,82.0,656.0,1960.0,663.0,274.0,357.0,294.0,80.85714285714286,15.80536376707363,1096.5714285714287,416.2234404511019,369.85714285714283,66.3511581698178
2023-03-16,West US,Storage,96,1470,317,Storage,105.22,1.03,0,100,2000,0.96,0.7477110885045778,3,16,3,1,11,63.0,63.0,65.0,1607.0,1088.0,1321.0,221.0,211.0,437.0,75.85714285714286,17.023792873784735,1174.0,385.23412794472495,333.85714285714283,92.99718377712408
2023-03-16,North Europe,Storage,96,898,397,Storage,105.22,1.03,0,100,2000,0.96,0.45723014256619143,3,16,3,1,11,96.0,66.0,64.0,1368.0,859.0,1696.0,283.0,422.0,211.0,81.85714285714286,13.183683999911572,1263.0,408.89811281866656,322.14285714285717,80.77629308039282
2023-03-16,North Europe,VM,53,1159,439,VM,105.22,1.03,0,100,2000,0.53,0.5812437311935807,3,16,3,1,11,77.0,95.0,62.0,1488.0,1636.0,1640.0,220.0,432.0,224.0,73.0,18.717193521821937,1275.857142857143,352.56319933284243,335.85714285714283,98.85414941793223
2023-03-16,North Europe,Container,96,577,323,Container,105.22,1.03,0,100,2000,0.96,0.29200404858299595,3,16,3,1,11,55.0,83.0,81.0,1976.0,1199.0,627.0,456.0,362.0,295.0,69.14285714285714,15.35609077237836,1573.5714285714287,480.4559838122033,307.85714285714283,94.93757347406171
2023-03-16,Southeast Asia,VM,60,636,289,VM,105.22,1.03,0,100,2000,0.6,0.32056451612903225,3,16,3,1,11,87.0,97.0,77.0,1685.0,1849.0,1042.0,362.0,273.0,219.0,68.71428571428571,9.894683517160125,1341.4285714285713,379.9402835283713,327.57142857142856,41.8881731234374
2023-03-16,Southeast Asia,Storage,65,1336,260,Storage,105.22,1.03,0,100,2000,0.65,0.685479733196511,3,16,3,1,11,98.0,90.0,67.0,1292.0,1747.0,1488.0,479.0,259.0,359.0,79.57142857142857,15.131172490999523,1002.1428571428571,435.1683308680403,363.42857142857144,90.4596726776765
2023-03-16,Southeast Asia,Container,59,549,458,Container,105.22,1.03,0,100,2000,0.59,0.27601809954751133,3,16,3,1,11,61.0,64.0,78.0,1794.0,1745.0,542.0,407.0,236.0,453.0,73.42857142857143,17.018197543190272,1436.2857142857142,564.7269884010959,407.14285714285717,39.2913415883134
2023-03-16,West US,Container,94,660,397,Container,105.22,1.03,0,100,2000,0.94,0.3323262839879154,3,16,3,1,11,60.0,88.0,52.0,1348.0,1747.0,982.0,435.0,212.0,224.0,68.57142857142857,12.025765988869352,963.1428571428571,352.0110928988029,411.85714285714283,64.3698391366344
2023-01-17,Southeast Asia,VM,56,716,331,VM,99.87,0.89,0,100,2000,0.56,0.36088709677419356,1,17,1,1,3,60.0,60.0,60.0,636.0,1514.0,972.0,289.0,269.0,350.0,68.14285714285714,10.574002260711037,1227.4285714285713,435.2270890553798,336.42857142857144,33.064871303026884
2023-01-17,North Europe,Container,97,1888,344,Container,99.87,0.89,0,100,2000,0.97,0.9554655870445344,1,17,1,1,3,96.0,83.0,88.0,577.0,1960.0,837.0,323.0,219.0,328.0,71.14285714285714,18.123912118419426,1563.2857142857142,471.4915037360036,325.7142857142857,86.84989788079643
2023-01-17,East US,VM,54,1686,414,VM,99.87,0.89,0,100,2000,0.54,0.8463855421686747,1,17,1,1,3,68.0,52.0,66.0,931.0,948.0,1266.0,372.0,303.0,493.0,71.0,9.949874371066189,1057.857142857143,367.51618040181967,407.57142857142856,61.74910834135506
2023-01-17,East US,Storage,78,734,345,Storage,99.87,0.89,0,100,2000,0.78,0.3684738955823293,1,17,1,1,3,85.0,84.0,73.0,1873.0,1747.0,1383.0,382.0,209.0,297.0,73.28571428571429,7.994045402970998,1164.2857142857142,612.9757239036784,373.0,71.69146857657931
2023-01-17,North Europe,Storage,87,838,335,Storage,99.87,0.89,0,100,2000,0.87,0.42668024439918534,1,17,1,1,3,96.0,61.0,90.0,898.0,708.0,1428.0,397.0,213.0,327.0,85.57142857142857,9.46673373551026,1281.5714285714287,381.52582138166304,339.57142857142856,64.90469203084658
2023-01-17,West US,VM,59,1453,452,VM,99.87,0.89,0,100,2000,0.59,0.7316213494461229,1,17,1,1,3,98.0,76.0,65.0,1262.0,1422.0,1108.0,450.0,265.0,400.0,74.57142857142857,16.691885681942825,1332.7142857142858,374.7633539029284,393.14285714285717,69.00345056934611
2023-01-17,West US,Storage,87,1697,340,Storage,99.87,0.89,0,100,2000,0.87,0.8631739572736521,1,17,1,1,3,96.0,90.0,55.0,1470.0,611.0,963.0,317.0,212.0,458.0,75.42857142857143,16.641886339967023,1329.142857142857,336.2803535600554,352.14285714285717,76.09079789179188
2023-01-17,West US,Container,89,669,482,Container,99.87,0.89,0,100,2000,0.89,0.3368580060422961,1,17,1,1,3,94.0,58.0,69.0,660.0,999.0,1263.0,397.0,285.0,346.0,73.0,13.140268896284654,916.0,368.13674995396315,440.0,36.842005012395
2023-01-17,North Europe,VM,51,528,364,VM,99.87,0.89,0,100,2000,0.51,0.26479438314944836,1,17,1,1,3,53.0,91.0,69.0,1159.0,1101.0,1363.0,439.0,253.0,398.0,67.28571428571429,18.409366146197478,1194.0,452.3302628242627,351.7142857142857,92.01397409400073
2023-01-17,Southeast Asia,Container,80,944,381,Container,99.87,0.89,0,100,2000,0.8,0.4746103569632981,1,17,1,1,3,59.0,53.0,56.0,549.0,1904.0,643.0,458.0,331.0,311.0,77.28571428571429,14.488090347066516,1299.142857142857,548.5482137945058,414.2857142857143,25.137715924577638
2023-01-17,East US,Container,96,1087,208,Container,99.87,0.89,0,100,2000,0.96,0.5448621553884712,1,17,1,1,3,98.0,70.0,55.0,1706.0,801.0,1481.0,345.0,430.0,439.0,84.57142857142857,15.88350447117117,1137.4285714285713,395.9157558298045,338.14285714285717,83.62102720294808
2023-01-17,Southeast Asia,Storage,85,1593,451,Storage,99.87,0.89,0,100,2000,0.85,0.8173422267829656,1,17,1,1,3,65.0,68.0,80.0,1336.0,1624.0,1821.0,260.0,385.0,298.0,82.0,14.306175822583281,997.7142857142857,427.88188178737454,372.85714285714283,96.33176798860026
2023-02-17,Southeast Asia,VM,51,1867,271,VM,96.08,0.85,0,100,2000,0.51,0.9410282258064516,4,17,2,1,7,56.0,73.0,88.0,716.0,1162.0,630.0,331.0,389.0,428.0,65.0,12.055427546683333,1328.142857142857,495.02573285686503,319.57142857142856,31.853085370479626
2023-02-17,West US,Container,64,1676,421,Container,96.08,0.85,0,100,2000,0.64,0.8439073514602216,4,17,2,1,7,89.0,70.0,75.0,669.0,1520.0,1973.0,482.0,448.0,272.0,72.14285714285714,13.557637102737448,938.2857142857143,412.8065383387698,436.14285714285717,37.27567826983426
2023-02-17,West US,Storage,73,877,245,Storage,96.08,0.85,0,100,2000,0.73,0.44608341810783314,4,17,2,1,7,87.0,94.0,68.0,1697.0,1598.0,1767.0,340.0,416.0,400.0,72.42857142857143,14.489733639800994,1226.142857142857,350.33147568715873,327.7142857142857,79.54393814262716
2023-02-17,East US,Storage,78,1832,207,Storage,96.08,0.85,0,100,2000,0.78,0.9196787148594378,4,17,2,1,7,78.0,78.0,96.0,734.0,1469.0,1163.0,345.0,289.0,445.0,73.28571428571429,7.994045402970998,1216.142857142857,656.836212098427,361.2857142857143,91.63098872782116
2023-02-17,North Europe,VM,63,954,472,VM,96.08,0.85,0,100,2000,0.63,0.47843530591775324,4,17,2,1,7,51.0,85.0,58.0,528.0,1917.0,795.0,364.0,391.0,216.0,64.14285714285714,16.67761545134247,1056.4285714285713,324.03850447277415,363.2857142857143,102.2964878603925
2023-02-17,North Europe,Storage,93,1020,365,Storage,96.08,0.85,0,100,2000,0.93,0.5193482688391039,4,17,2,1,7,87.0,84.0,50.0,838.0,1622.0,1740.0,335.0,235.0,260.0,86.85714285714286,9.822229404579737,1195.5714285714287,359.19533086370427,358.14285714285717,45.77637153025763
2023-02-17,North Europe,Container,97,1516,413,Container,96.08,0.85,0,100,2000,0.97,0.7672064777327935,4,17,2,1,7,97.0,67.0,92.0,1888.0,1508.0,541.0,344.0,295.0,224.0,75.42857142857143,20.386737051795404,1564.4285714285713,471.34483383288733,342.57142857142856,91.2356968568355
2023-02-17,Southeast Asia,Storage,60,1587,404,Storage,96.08,0.85,0,100,2000,0.6,0.8142637249871729,4,17,2,1,7,85.0,81.0,93.0,1593.0,536.0,671.0,451.0,467.0,301.0,79.0,16.573070526208067,1147.857142857143,423.2365093622512,363.85714285714283,88.71194690575511
2023-02-17,Southeast Asia,Container,66,571,476,Container,96.08,0.85,0,100,2000,0.66,0.28707893413775765,4,17,2,1,7,80.0,98.0,83.0,944.0,778.0,1023.0,381.0,416.0,474.0,72.71428571428571,11.629191512658783,1269.5714285714287,585.649456342517,422.85714285714283,34.3580585958548
2023-02-17,East US,VM,76,1583,344,VM,96.08,0.85,0,100,2000,0.76,0.7946787148594378,4,17,2,1,7,54.0,66.0,89.0,1686.0,589.0,1750.0,414.0,463.0,297.0,72.42857142857143,9.829498848824766,1199.857142857143,347.66095963904695,390.57142857142856,60.3099138971839
2023-02-17,East US,Container,64,1550,373,Container,96.08,0.85,0,100,2000,0.64,0.7769423558897243,4,17,2,1,7,96.0,83.0,71.0,1087.0,614.0,568.0,208.0,304.0,488.0,81.85714285714286,17.714669734700784,1271.142857142857,344.3779070398429,348.0,82.98995923202592
2023-02-17,West US,VM,99,698,380,VM,96.08,0.85,0,100,2000,0.99,0.351460221550856,4,17,2,1,7,59.0,56.0,85.0,1453.0,1719.0,1250.0,452.0,313.0,347.0,80.71428571428571,16.630436812406,1186.857142857143,397.36860661583455,402.7142857142857,60.10744348169174
2023-03-17,East US,Container,68,1949,234,Container,102.5,1.03,0,100,2000,0.68,0.9769423558897243,4,17,3,1,11,64.0,53.0,68.0,1550.0,1230.0,1277.0,373.0,391.0,329.0,84.0,14.200938936093868,1373.857142857143,427.3021680931923,325.57142857142856,90.32322909576311
2023-03-17,West US,VM,95,1421,268,VM,102.5,1.03,0,100,2000,0.95,0.7155085599194361,4,17,3,1,11,99.0,66.0,60.0,698.0,1023.0,1189.0,380.0,392.0,452.0,84.85714285714286,15.952309879017218,1243.7142857142858,398.4878560616016,385.0,79.07169742286638
2023-03-17,West US,Storage,78,548,273,Storage,102.5,1.03,0,100,2000,0.78,0.2787385554425229,4,17,3,1,11,73.0,71.0,80.0,877.0,973.0,1579.0,245.0,319.0,282.0,73.42857142857143,14.615712354142968,1165.4285714285713,429.4154387625325,321.14285714285717,82.23832961060712
2023-03-17,West US,Container,54,855,269,Container,102.5,1.03,0,100,2000,0.54,0.43051359516616317,4,17,3,1,11,64.0,67.0,58.0,1676.0,805.0,1622.0,421.0,469.0,348.0,70.28571428571429,15.173598625180993,945.4285714285714,410.5422662539784,407.57142857142856,70.09483372036564
2023-03-17,North Europe,VM,75,1783,325,VM,102.5,1.03,0,100,2000,0.75,0.8941825476429288,4,17,3,1,11,63.0,96.0,58.0,954.0,784.0,1679.0,472.0,403.0,389.0,61.142857142857146,10.869354035215574,1199.142857142857,396.04773642050964,352.14285714285717,101.49454594776442
2023-03-17,North Europe,Container,73,1836,299,Container,102.5,1.03,0,100,2000,0.73,0.9291497975708503,4,17,3,1,11,97.0,61.0,65.0,1516.0,1530.0,899.0,413.0,228.0,451.0,77.14285714285714,19.45446453840841,1608.142857142857,481.69576448605955,352.7142857142857,79.57745552963746
2023-03-17,Southeast Asia,VM,55,1308,381,VM,102.5,1.03,0,100,2000,0.55,0.6592741935483871,4,17,3,1,11,51.0,60.0,82.0,1867.0,1556.0,1783.0,271.0,333.0,459.0,64.28571428571429,12.539461521057959,1292.7142857142858,484.7685751248442,326.42857142857144,39.47934963520883
2023-03-17,Southeast Asia,Storage,95,1887,387,Storage,102.5,1.03,0,100,2000,0.95,0.9681888147768086,4,17,3,1,11,60.0,96.0,88.0,1587.0,578.0,1284.0,404.0,257.0,300.0,78.85714285714286,16.405573965663528,1334.857142857143,418.6460034330632,382.42857142857144,75.19055158475051
2023-03-17,East US,Storage,94,1209,250,Storage,102.5,1.03,0,100,2000,0.94,0.6069277108433735,4,17,3,1,11,78.0,69.0,68.0,1832.0,983.0,786.0,207.0,441.0,204.0,76.85714285714286,10.838643387259797,1248.4285714285713,648.9737686385733,334.0,92.37243456067759
2023-03-17,North Europe,Storage,88,1818,328,Storage,102.5,1.03,0,100,2000,0.88,0.9256619144602851,4,17,3,1,11,93.0,85.0,95.0,1020.0,1262.0,1382.0,365.0,426.0,462.0,87.28571428571429,9.79309766645683,1275.0,430.69130476479353,344.14285714285717,35.366785601882384
2023-03-17,East US,VM,62,753,317,VM,102.5,1.03,0,100,2000,0.62,0.37801204819277107,4,17,3,1,11,76.0,78.0,51.0,1583.0,777.0,1583.0,344.0,395.0,350.0,70.14285714285714,10.172324733127146,1196.4285714285713,352.6092535857303,379.42857142857144,66.26677685149426
2023-03-17,Southeast Asia,Container,80,1484,235,Container,102.5,1.03,0,100,2000,0.8,0.7461035696329814,4,17,3,1,11,66.0,72.0,88.0,571.0,1953.0,1903.0,476.0,425.0,420.0,73.85714285714286,11.93633907344251,1202.5714285714287,517.2674540773072,395.7142857142857,78.75217306147664
2023-01-18,West US,VM,99,1743,325,VM,108.23,0.88,0,100,2000,0.99,0.877643504531722,2,18,1,1,3,95.0,94.0,90.0,1421.0,1543.0,1622.0,268.0,472.0,346.0,85.57142857142857,16.531355488456295,1272.2857142857142,429.4871803619269,364.0,71.24839179471581
2023-01-18,West US,Storage,69,975,200,Storage,108.23,0.88,0,100,2000,0.69,0.49593082400813837,2,18,1,1,3,78.0,56.0,97.0,548.0,1015.0,707.0,273.0,420.0,330.0,75.28571428571429,12.7372718915039,1159.7142857142858,432.00914893310306,289.7142857142857,80.17421506884104
2023-01-18,West US,Container,52,847,389,Container,108.23,0.88,0,100,2000,0.52,0.42648539778449146,2,18,1,1,3,54.0,63.0,69.0,855.0,835.0,651.0,269.0,385.0,253.0,68.71428571428571,16.560135725231678,947.1428571428571,410.02903497656075,408.14285714285717,69.8961815157036
2023-01-18,North Europe,VM,98,1932,316,VM,108.23,0.88,0,100,2000,0.98,0.9689067201604814,2,18,1,1,3,75.0,53.0,82.0,1783.0,1265.0,1127.0,325.0,223.0,274.0,67.57142857142857,16.890403023187872,1294.4285714285713,484.8212238007111,365.42857142857144,86.79450278840079
2023-01-18,North Europe,Storage,55,557,243,Storage,108.23,0.88,0,100,2000,0.55,0.2836048879837067,2,18,1,1,3,88.0,83.0,98.0,1818.0,1093.0,1943.0,328.0,358.0,303.0,83.28571428571429,15.744991645115679,1198.4285714285713,508.97408484874677,327.7142857142857,51.07743887378022
2023-01-18,North Europe,Container,94,1171,372,Container,108.23,0.88,0,100,2000,0.94,0.5926113360323887,2,18,1,1,3,73.0,68.0,69.0,1836.0,1842.0,753.0,299.0,410.0,426.0,80.85714285714286,19.894962272131195,1512.2857142857142,494.0090128346896,347.2857142857143,76.24459387548796
2023-01-18,East US,Container,52,672,340,Container,108.23,0.88,0,100,2000,0.52,0.3368421052631579,2,18,1,1,3,68.0,87.0,81.0,1949.0,1441.0,1514.0,234.0,459.0,208.0,79.0,18.484227510682363,1264.0,499.8563126872893,308.57142857142856,69.91866022471429
2023-01-18,Southeast Asia,VM,96,1672,279,VM,108.23,0.88,0,100,2000,0.96,0.842741935483871,2,18,1,1,3,55.0,71.0,97.0,1308.0,1163.0,1009.0,381.0,308.0,298.0,67.85714285714286,17.391842641772858,1365.4285714285713,500.0039523653312,322.2857142857143,43.09181780691988
2023-01-18,Southeast Asia,Storage,70,702,451,Storage,108.23,0.88,0,100,2000,0.7,0.36018471010774755,2,18,1,1,3,95.0,61.0,74.0,1887.0,1041.0,1413.0,387.0,316.0,393.0,80.14285714285714,15.07125930846049,1286.4285714285713,474.2231743046929,401.7142857142857,72.58033316198495
2023-01-18,Southeast Asia,Container,86,1750,346,Container,108.23,0.88,0,100,2000,0.86,0.8798391151332328,2,18,1,1,3,80.0,80.0,84.0,1484.0,1367.0,1456.0,235.0,391.0,368.0,74.71428571428571,12.645345464033865,1257.2857142857142,556.3391394601301,389.2857142857143,81.00558475750155
2023-01-18,East US,Storage,75,538,325,Storage,108.23,0.88,0,100,2000,0.75,0.2700803212851406,2,18,1,1,3,94.0,75.0,61.0,1209.0,1992.0,952.0,250.0,401.0,236.0,76.85714285714286,10.838643387259797,1040.7142857142858,602.3281813888826,323.14285714285717,87.52414632817727
2023-01-18,East US,VM,88,590,401,VM,108.23,0.88,0,100,2000,0.88,0.2961847389558233,2,18,1,1,3,62.0,69.0,98.0,753.0,1035.0,501.0,317.0,426.0,453.0,72.85714285714286,12.15769401693938,1132.857142857143,420.19972575408656,375.85714285714283,63.97246431454873
2023-02-18,West US,VM,71,1611,240,VM,102.96,1.03,1,100,2000,0.71,0.8111782477341389,5,18,2,1,7,99.0,68.0,80.0,1743.0,676.0,1160.0,325.0,299.0,280.0,86.0,16.03121954188139,1405.857142857143,351.43440761704437,355.57142857142856,82.7765207105999
2023-02-18,Southeast Asia,VM,82,1088,315,VM,102.96,1.03,1,100,2000,0.82,0.5483870967741935,5,18,2,1,7,96.0,70.0,70.0,1672.0,1674.0,1609.0,279.0,343.0,449.0,69.57142857142857,18.210410418742516,1281.7142857142858,488.6575877802763,318.2857142857143,42.137529929641616
2023-02-18,North Europe,Container,82,501,424,Container,102.96,1.03,1,100,2000,0.82,0.2535425101214575,5,18,2,1,7,94.0,54.0,65.0,1171.0,1622.0,1210.0,372.0,224.0,481.0,84.85714285714286,16.035674514745452,1352.142857142857,618.5212010840663,375.85714285714283,57.51935492054986
2023-02-18,North Europe,Storage,82,1213,441,Storage,102.96,1.03,1,100,2000,0.82,0.6176171079429735,5,18,2,1,7,55.0,68.0,96.0,557.0,1890.0,1811.0,243.0,343.0,465.0,85.28571428571429,14.302846869467247,1101.7142857142858,410.44557669509805,341.7142857142857,66.93458071309693
2023-02-18,North Europe,VM,71,591,347,VM,102.96,1.03,1,100,2000,0.71,0.29638916750250754,5,18,2,1,7,98.0,56.0,61.0,1932.0,1217.0,988.0,316.0,422.0,225.0,69.71428571428571,16.11122057981419,1205.0,554.2478386666623,354.7142857142857,83.20199173440162
2023-02-18,West US,Container,81,1986,279,Container,102.96,1.03,1,100,2000,0.81,1.0,5,18,2,1,7,52.0,68.0,57.0,847.0,575.0,965.0,389.0,464.0,288.0,70.57142857142857,17.183879488803267,1148.7142857142858,526.7920887427077,381.7142857142857,79.56279341022464
2023-02-18,West US,Storage,66,1087,245,Storage,102.96,1.03,1,100,2000,0.66,0.5528992878942014,5,18,2,1,7,69.0,61.0,72.0,975.0,944.0,873.0,200.0,432.0,397.0,76.0,11.916375287812992,1180.142857142857,423.40383739853945,263.0,50.540412872604826
2023-02-18,Southeast Asia,Container,51,1689,289,Container,102.96,1.03,1,100,2000,0.51,0.8491704374057315,5,18,2,1,7,86.0,91.0,56.0,1750.0,1709.0,636.0,346.0,422.0,375.0,69.0,13.089435944047892,1254.4285714285713,553.6776610817457,370.2857142857143,87.3989212094259
2023-02-18,East US,Container,82,601,466,Container,102.96,1.03,1,100,2000,0.82,0.3012531328320802,5,18,2,1,7,52.0,97.0,73.0,672.0,1228.0,838.0,340.0,386.0,463.0,76.85714285714286,16.846647257229666,1174.4285714285713,559.9478717234479,320.0,88.69986847040225
2023-02-18,East US,Storage,87,510,416,Storage,102.96,1.03,1,100,2000,0.87,0.2560240963855422,5,18,2,1,7,75.0,66.0,59.0,538.0,561.0,511.0,325.0,283.0,279.0,79.85714285714286,10.221359521912467,1033.4285714285713,609.3652044389743,342.14285714285717,91.69410844656008
